Date _Time,Restaurant Name,Food Category,Delivery Fee (CAD),Total Cost (CAD),Delivery Time (Minutes),Customer Rating,Payment Method,Delivery Count,Location
2023-08-26 11:37,Subway,Fast Food,4.055314278,99.68522836,59.71323302,3.127822795,Cash,187,Toronto
2023-08-27 12:05,McDonalds,Indian,8.406421504,86.87185162,42.52051773,3.045192097,Cash,125,Toronto
2023-08-28 5:05,Taco Bell,Chinese,7.056979428,66.93155745,34.26487195,4.817606039,PayPal,79,Toronto
2023-08-29 15:58,Pizza Hut,Italian,6.02810809,18.41059272,31.52810775,2.91433493,Cash,174,Toronto
2023-08-30 15:53,Subway,Japanese,2.480868449,91.62298051,30.27966941,3.796424822,Debit Card,100,Toronto
2023-08-31 19:34,Dominos,Italian,9.3274797,62.38148874,46.5661106,4.687156932,Gift Card,195,Toronto
2023-09-01 10:20,Pizza Hut,Italian,6.923611363,88.82047285,36.77551326,2.493514238,PayPal,127,Toronto
2023-09-02 10:29,Burger King,Indian,3.541528758,85.92647519,58.61642797,4.608488953,Debit Card,71,Toronto
2023-09-03 14:36,A&W,Vegan,6.851088936,85.80552829,47.35372123,4.669824888,Debit Card,113,Toronto
2023-09-04 9:15,Subway,Vegan,7.419706834,74.34477816,51.68178364,4.722650016,Debit Card,70,Toronto
2023-09-05 1:06,McDonalds,Thai,6.206162693,39.77028679,31.70966194,2.081784742,Credit Card,178,Toronto
2023-09-06 19:39,Subway,Mediterranean,7.744813904,43.57362191,23.16745636,2.601422377,Debit Card,156,Toronto
2023-09-07 13:54,Starbucks,Italian,6.651631583,41.21988307,39.5129135,4.481583633,Credit Card,165,Toronto
2023-09-08 3:25,KFC,American,9.582156656,16.70390996,32.58326186,2.436647297,Cash,173,Toronto
2023-09-09 13:05,Taco Bell,Vegan,2.429576629,64.51835728,28.0833266,3.401012132,Credit Card,192,Toronto
2023-09-10 2:34,KFC,Mexican,2.849965668,74.40086199,58.10568523,1.472218029,Debit Card,85,Toronto
2023-09-11 18:17,KFC,Japanese,3.389373096,87.57860945,37.75952857,1.225099952,Gift Card,96,Toronto
2023-09-12 17:52,Subway,American,7.521368565,26.91406184,26.98834368,2.647975958,Gift Card,81,Toronto
2023-09-13 13:02,Starbucks,Indian,7.164766982,61.25556766,27.94602611,3.31566613,Cash,103,Toronto
2023-09-14 9:44,Taco Bell,Indian,9.136470882,15.68069196,31.2283897,2.570796453,Debit Card,72,Toronto
2023-09-15 11:47,Taco Bell,Thai,7.863019623,23.08296006,59.97265073,3.310943081,Credit Card,51,Toronto
2023-09-16 2:58,KFC,Thai,6.066843901,19.60799826,30.72046002,3.060337505,Gift Card,159,Toronto
2023-09-17 17:51,Burger King,Mediterranean,9.93465434,76.66563289,33.15207218,3.742828917,PayPal,173,Toronto
2023-09-18 18:15,A&W,Mexican,4.128863649,21.89006293,46.37312512,3.598129724,Debit Card,116,Toronto
2023-09-19 1:52,Starbucks,Japanese,8.665533278,75.89850343,31.75845506,2.696982813,Debit Card,120,Toronto
2023-09-20 12:36,Burger King,Mexican,5.414322978,36.21809987,28.63217004,2.699980962,PayPal,78,Toronto
2023-09-21 14:56,Chipotle,Chinese,7.189881111,89.60560166,26.34548747,1.56311336,Gift Card,168,Toronto
2023-09-22 13:40,Chipotle,Thai,7.818147764,84.11774901,32.5073066,3.052954288,PayPal,162,Toronto
2023-09-23 2:38,Pizza Hut,Mediterranean,7.070032698,96.41556849,24.23662759,3.348716513,Cash,94,Toronto
2023-09-24 13:05,KFC,Fast Food,3.124058425,90.11977131,20.74586346,2.905957589,Credit Card,65,Toronto
2023-09-25 17:33,Taco Bell,Italian,5.543608086,94.33300062,52.18566789,2.30282934,Credit Card,80,Toronto
2023-09-26 18:40,Subway,Italian,6.491507023,87.9931037,25.5157977,3.886594177,Gift Card,99,Toronto
2023-09-27 4:10,Taco Bell,Fast Food,8.792350073,73.93746155,51.03907399,1.298646579,PayPal,171,Toronto
2023-09-28 18:35,Taco Bell,Vegan,5.54916599,29.47202793,51.90169916,4.657761479,Debit Card,64,Toronto
2023-09-29 1:52,McDonalds,Mexican,9.349978438,38.0951391,41.51678105,1.082573758,Debit Card,98,Toronto
2023-09-30 4:18,Taco Bell,Fast Food,5.522993784,33.08179212,32.38727833,4.849400534,Debit Card,59,Toronto
2023-10-01 1:46,Pizza Hut,Mediterranean,6.390238874,66.30479195,25.80130935,2.849422404,Cash,69,Toronto
2023-10-02 9:34,Burger King,Japanese,8.370285464,57.80769473,49.47220427,2.650679776,Cash,119,Toronto
2023-10-03 23:33,Chipotle,Fast Food,6.664541475,88.70179976,44.05547944,2.02577607,Debit Card,57,Toronto
2023-10-04 16:30,Taco Bell,Mediterranean,9.681744579,95.97719365,46.21813826,1.040284539,Gift Card,83,Toronto
2023-10-05 23:01,Taco Bell,Thai,7.282686644,49.41309062,20.34676359,2.099161058,Cash,53,Toronto
2023-10-06 20:22,McDonalds,American,6.181675633,58.03979703,57.10068063,1.437599702,Cash,157,Toronto
2023-10-07 7:06,Starbucks,Indian,2.188735742,97.57889033,22.6516075,3.639283371,Credit Card,73,Toronto
2023-10-08 14:18,Subway,Indian,5.309863181,38.48031004,34.67223541,2.276299889,Credit Card,104,Toronto
2023-10-09 15:17,Starbucks,Chinese,4.393987354,82.35321591,36.10846599,4.068717314,Gift Card,75,Toronto
2023-10-10 19:03,Subway,Mexican,7.984845343,34.1453917,20.05422098,1.827664749,Cash,74,Toronto
2023-10-11 22:12,A&W,Japanese,3.666221401,72.92410981,39.88357237,4.60093943,Cash,85,Toronto
2023-10-12 10:26,Taco Bell,American,3.641760698,36.55732835,50.11235978,3.09192606,PayPal,120,Toronto
2023-10-13 7:54,McDonalds,American,3.516152346,90.11733805,52.93074612,1.458024786,Gift Card,61,Toronto
2023-10-14 9:11,Dominos,Thai,3.004924905,62.72562522,55.17587973,2.603380943,Gift Card,178,Toronto
2023-10-15 5:43,KFC,Fast Food,4.488056029,30.80435947,39.50875473,1.827042096,PayPal,165,Toronto
2023-10-16 10:27,Chipotle,Mexican,9.087376916,34.07137993,45.22544762,1.798741705,PayPal,182,Toronto
2023-10-17 2:15,Burger King,Italian,8.199427778,56.97718164,23.18078853,3.025478951,Credit Card,132,Toronto
2023-10-18 4:36,Chipotle,American,7.88200973,96.73617217,39.52152897,3.687568063,Gift Card,55,Toronto
2023-10-19 0:30,Burger King,Mediterranean,8.378694445,80.41958393,26.19263019,4.646472822,Gift Card,75,Toronto
2023-10-20 4:06,A&W,Italian,4.155343115,56.50631964,34.7857247,3.008648043,PayPal,162,Toronto
2023-10-21 6:50,Starbucks,Chinese,9.099533526,43.70612729,33.17221251,4.8633551,Debit Card,152,Toronto
2023-10-22 0:26,Pizza Hut,Fast Food,3.098427001,61.68782193,36.94162309,4.766539408,Debit Card,169,Toronto
2023-10-23 1:12,Taco Bell,Fast Food,4.690765814,78.61067084,42.86546472,4.46025012,Credit Card,58,Toronto
2023-10-24 18:40,Dominos,Japanese,6.693984952,81.63393002,56.11506588,2.99990906,Debit Card,94,Toronto
2023-10-25 11:12,Burger King,American,2.823240707,42.59174784,35.77938525,1.563615775,Debit Card,63,Toronto
2023-10-26 22:49,KFC,Thai,7.841041502,76.2985378,59.24524783,1.871617879,Debit Card,161,Toronto
2023-10-27 7:55,Burger King,Vegan,5.097968386,70.9120463,50.36112192,3.590680011,Cash,104,Toronto
2023-10-28 22:03,Pizza Hut,Vegan,8.275245325,96.52454482,40.45924187,2.687019921,Credit Card,186,Toronto
2023-10-29 22:02,Chipotle,Indian,5.943170285,94.14267469,45.76105748,1.587206527,PayPal,64,Toronto
2023-10-30 4:46,McDonalds,Mediterranean,3.446996195,82.09724268,24.08896685,2.915975735,Debit Card,86,Toronto
2023-10-31 3:31,Chipotle,Italian,7.878094491,76.48854855,53.78086125,1.069722182,Cash,176,Toronto
2023-11-01 18:19,A&W,Chinese,4.017151647,38.29353512,43.2942982,3.935581484,Debit Card,166,Toronto
2023-11-02 6:40,McDonalds,Indian,5.92648241,86.90704677,59.44269921,1.294325178,Cash,133,Toronto
2023-11-03 10:54,Chipotle,Fast Food,2.604266153,51.33798482,45.45714975,3.51645448,Credit Card,121,Toronto
2023-11-04 17:37,KFC,Italian,6.942933235,38.14044611,53.36446333,4.172041231,Debit Card,145,Toronto
2023-11-05 8:17,Chipotle,Mexican,7.32686213,47.65366443,51.99050971,1.530575498,Cash,160,Toronto
2023-11-06 14:07,KFC,American,5.02939368,86.05451665,33.81844606,3.074554763,Gift Card,198,Toronto
2023-11-07 22:31,KFC,Chinese,9.635382243,27.63382332,30.38442501,4.116270057,Gift Card,154,Toronto
2023-11-08 1:37,McDonalds,Mexican,8.993351372,53.773493,37.21974334,2.042533819,Cash,196,Toronto
2023-11-09 6:05,Starbucks,Thai,7.663527326,56.85039554,38.68965378,1.651666372,Debit Card,107,Toronto
2023-11-10 7:42,Subway,American,7.709216596,18.1135243,29.60338808,2.347276444,Debit Card,144,Toronto
2023-11-11 0:27,Taco Bell,Italian,4.01921372,31.63841251,55.78391493,3.218796706,Credit Card,167,Toronto
2023-11-12 11:52,Burger King,American,7.254521849,85.27310643,41.70191449,3.301118379,Credit Card,55,Toronto
2023-11-13 23:29,Subway,Indian,3.585650122,85.61522803,59.13777569,1.523505334,PayPal,53,Toronto
2023-11-14 4:32,Pizza Hut,Japanese,3.152025791,39.85528213,52.40071112,2.830275391,Credit Card,92,Toronto
2023-11-15 13:45,Starbucks,Indian,9.995743154,89.36626494,42.22819442,2.073128782,Debit Card,142,Toronto
2023-11-16 19:10,Subway,Thai,6.979007452,80.60154982,57.88161113,4.368096872,PayPal,91,Toronto
2023-11-17 3:21,McDonalds,Mediterranean,5.447902981,50.52213612,40.1949926,2.254300528,Credit Card,52,Toronto
2023-11-18 21:50,Pizza Hut,Mexican,4.305316183,78.61453927,55.4842605,4.354818098,Cash,178,Toronto
2023-11-19 7:29,Dominos,Indian,6.831363549,96.71344365,34.32579125,2.71425845,Gift Card,64,Toronto
2023-11-20 18:31,Starbucks,Japanese,2.396748066,54.01242604,35.14569534,3.906343063,Credit Card,96,Toronto
2023-11-21 22:21,Subway,Mediterranean,2.757447924,35.26631021,36.72522732,3.040240914,Credit Card,134,Toronto
2023-11-22 0:18,Pizza Hut,Indian,2.262853582,95.0544025,41.86502584,3.487850497,Cash,107,Toronto
2023-11-23 18:50,Dominos,Fast Food,5.993358666,66.31826453,42.13961081,2.581426043,Debit Card,88,Toronto
2023-11-24 5:10,Chipotle,Japanese,6.804853033,23.94753881,39.85595687,4.072827071,Cash,180,Toronto
2023-11-25 6:51,Pizza Hut,Mexican,2.499838091,63.67803935,32.24003894,2.700757534,Credit Card,84,Toronto
2023-11-26 12:21,McDonalds,Chinese,7.76979574,57.5493756,57.08825859,2.829846586,Debit Card,101,Toronto
2023-11-27 10:23,Chipotle,Vegan,3.843160572,87.725056,43.54344389,3.070714673,PayPal,167,Toronto
2023-11-28 12:11,McDonalds,Mediterranean,7.48161163,60.10909113,36.30956865,4.327296474,Credit Card,63,Toronto
2023-11-29 10:34,Subway,Fast Food,9.85517712,36.69475692,46.04707843,3.637515714,Cash,79,Toronto
2023-11-30 8:17,Taco Bell,Chinese,7.52884696,72.42974543,50.71867031,2.396641546,PayPal,139,Toronto
2023-12-01 4:03,Subway,Italian,9.065544423,61.11891347,58.42912353,3.681278536,Gift Card,184,Toronto
2023-12-02 11:29,Chipotle,Japanese,9.585588054,34.8087934,39.98196649,3.569706292,PayPal,144,Toronto
2023-12-03 9:36,KFC,Fast Food,5.894008387,63.75836793,24.48394041,4.724077104,Cash,118,Toronto
2023-12-04 23:23,Subway,American,7.618599835,84.83052412,37.63063206,4.365665744,PayPal,176,Toronto
2023-12-05 8:34,Chipotle,Italian,8.815754028,17.42852801,39.15882246,3.589787695,Cash,101,Toronto
2023-12-06 3:26,Pizza Hut,Italian,4.852871303,68.62233828,55.87976313,2.366028443,Credit Card,191,Toronto
2023-12-07 15:47,A&W,Mediterranean,4.091178532,44.71474164,35.79203074,4.118305795,Debit Card,112,Toronto
2023-12-08 6:33,Subway,Japanese,9.572788582,39.87707289,58.1329706,3.300833172,Gift Card,85,Toronto
2023-12-09 17:24,Pizza Hut,Fast Food,7.810428003,48.36995878,39.40527631,4.941079952,Debit Card,140,Toronto
2023-12-10 22:46,McDonalds,Thai,3.757457067,44.07192646,58.95122004,1.990024514,Debit Card,102,Toronto
2023-12-11 11:57,Starbucks,Fast Food,5.592667141,85.74032407,20.32793285,1.318623364,Debit Card,158,Toronto
2023-12-12 3:21,Taco Bell,Indian,8.371614156,38.35781392,55.95261499,1.279567248,Cash,199,Toronto
2023-12-13 1:59,McDonalds,Italian,6.376503927,77.31800696,57.24481808,3.560121553,Cash,121,Toronto
2023-12-14 6:28,McDonalds,Mexican,7.199616785,22.99508472,58.44083743,4.757040916,Gift Card,64,Toronto
2023-12-15 3:53,Chipotle,Italian,8.030145616,95.86869166,20.52306137,1.007727657,Cash,162,Toronto
2023-12-16 10:01,KFC,Italian,6.97607351,67.89691417,26.86803346,3.903084188,Cash,118,Toronto
2023-12-17 22:23,Burger King,Vegan,6.320634575,75.07107905,46.15058012,3.62826073,Cash,165,Toronto
2023-12-18 11:51,A&W,American,7.996914275,40.33334323,21.01890767,3.929216769,Cash,53,Toronto
2023-12-19 16:21,KFC,Thai,7.820504283,50.02820834,22.54435985,2.421621627,Credit Card,124,Toronto
2023-12-20 20:03,Chipotle,Chinese,7.038979201,34.02116283,28.84315495,4.281985779,Gift Card,195,Toronto
2023-12-21 14:16,Taco Bell,Chinese,4.878315307,94.26556729,40.49759075,1.178827726,Cash,91,Toronto
2023-12-22 23:11,A&W,American,5.246496738,56.488878,41.83610237,4.021724402,Gift Card,79,Toronto
2023-12-23 1:15,A&W,Italian,9.763508391,68.58808983,21.37044491,2.068287765,PayPal,192,Toronto
2023-12-24 10:48,Chipotle,Chinese,2.899087458,77.4131226,26.81469003,2.907351099,Credit Card,119,Toronto
2023-12-25 10:49,Dominos,Japanese,4.148039338,46.54401774,39.98822693,4.290545086,Cash,65,Toronto
2023-12-26 8:15,McDonalds,Thai,5.939214074,76.20864064,43.75762484,2.085436141,Credit Card,160,Toronto
2023-12-27 20:24,Starbucks,Chinese,8.693837489,72.45936163,25.93606786,1.740830047,Credit Card,153,Toronto
2023-12-28 13:49,Dominos,American,3.30940531,74.98104338,35.95365648,3.725252741,PayPal,156,Toronto
2023-12-29 22:49,Chipotle,Indian,4.215636945,56.58454152,56.17605746,3.133579566,Gift Card,172,Toronto
2023-12-30 8:02,Dominos,Chinese,2.526385742,47.54967749,59.95597148,3.057615475,Credit Card,76,Toronto
2023-12-31 20:42,Starbucks,Thai,7.647882128,33.876986,59.48857819,2.027078062,Debit Card,62,Toronto
